customer_id,annual_income,loan_amount,credit_score,transaction_count,spending_ratio,join_date,default_flag,age,education_level,repayment_history,inflation_rate,unemployment_rate,economic_indicator_date,join_year,join_month,join_day,join_weekday,debt_to_income_ratio,average_monthly_transactions,spending_to_income_ratio,gender_Female,gender_Male,gender_Other,region_East,region_North,region_South,region_West,employment_type_Salaried,employment_type_Self-Employed,employment_type_Unemployed,loan_purpose_Business,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Other
CUST100503,671944.56,433259.36,636.93,32,59.33,2021-03-08,1,21.0,Secondary,2,4.9,4.4,2026-01-01,2021,3,8,0,0.6447843851879684,5.333333333333333,0.5932999999999999,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
CUST100504,457503.23,84507.95,685.64,39,86.36,2021-12-09,0,42.0,Graduate,3,5.2,4.8,2026-01-01,2021,12,9,3,0.1847155264892884,6.5,0.8636,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST100505,710199.23,165158.5,645.37,35,84.37,2020-05-29,1,29.0,Secondary,0,4.9,4.4,2026-01-01,2020,5,29,4,0.23255235013420109,5.833333333333333,0.8437,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
CUST100506,517861.95,103997.35,626.75,47,17.21,2025-03-23,0,31.0,Post-Graduate,0,4.9,4.4,2026-01-01,2025,3,23,6,0.20082060479631686,7.833333333333333,0.1721,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
CUST100507,542854.55,228754.07,679.985,48,20.55,2020-05-20,0,29.0,Post-Graduate,2,4.9,4.4,2026-01-01,2020,5,20,2,0.42139108901270145,8.0,0.20550000000000002,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
CUST100508,1197140.32,887023.36,602.16,35,21.62,2019-06-04,0,26.0,Post-Graduate,2,4.9,4.4,2026-01-01,2019,6,4,1,0.7409518710388102,5.833333333333333,0.2162,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100509,671944.56,115328.08,621.9,47,22.25,2024-06-29,0,37.0,Secondary,2,6.0,6.2,2026-01-01,2024,6,29,5,0.171633326416096,7.833333333333333,0.2225,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST100510,881905.83,463145.93,608.24,32,40.88,2024-03-12,0,36.0,Post-Graduate,1,4.9,4.4,2026-01-01,2024,3,12,1,0.5251648353430207,5.333333333333333,0.40880000000000005,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100511,1093315.71,792169.4,583.13,38,26.66,2023-02-12,0,39.0,Graduate,2,4.9,4.4,2026-01-01,2023,2,12,6,0.7245568619881992,6.333333333333333,0.2666,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
CUST100512,461681.65,217736.25,679.985,34,94.65,2019-04-21,0,35.0,Secondary,2,5.2,4.8,2026-01-01,2019,4,21,6,0.4716155602025768,5.666666666666667,0.9465,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
CUST100513,1088704.03,908019.33,755.5,44,87.32,2025-12-05,0,36.0,Primary,1,4.7,5.1,2026-01-01,2025,12,5,4,0.8340368961433898,7.333333333333333,0.8732,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
CUST100514,383565.03,76548.36,667.98,38,34.89,2025-05-10,0,26.0,Primary,2,6.0,6.2,2026-01-01,2025,5,10,5,0.1995707481466702,6.333333333333333,0.3489,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST100514,383565.03,76548.36,667.98,38,34.89,2025-05-10,0,26.0,Primary,3,6.0,6.2,2026-01-01,2025,5,10,5,0.1995707481466702,6.333333333333333,0.3489,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST100515,452135.27,233443.84,582.13,32,89.47,2025-01-11,1,30.0,Graduate,4,4.7,5.1,2026-01-01,2025,1,11,5,0.5163141552748141,5.333333333333333,0.8946999999999999,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST100516,424380.51,155667.95,734.6,33,71.5,2023-08-02,0,44.0,Graduate,3,6.0,6.2,2026-01-01,2023,8,2,2,0.366812203510477,5.5,0.715,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST100517,1096833.92,333341.9,679.985,35,28.19,2022-04-05,0,42.0,Secondary,0,6.0,6.2,2026-01-01,2022,4,5,1,0.3039128293917096,5.833333333333333,0.28190000000000004,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST100518,248949.77,849284.03,637.99,45,13.34,2021-11-08,1,25.0,Graduate,4,5.2,4.8,2026-01-01,2021,11,8,0,3.4114674217212575,7.5,0.1334,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
CUST100519,1602072.43,775728.78,648.89,49,31.52,2025-07-20,0,37.0,Secondary,2,6.0,6.2,2026-01-01,2025,7,20,6,0.48420331407862754,8.166666666666666,0.3152,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
CUST100520,549635.95,134219.4,713.52,34,25.69,2024-04-05,1,44.0,Graduate,2,4.9,4.4,2026-01-01,2024,4,5,4,0.24419690888123313,5.666666666666667,0.2569,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
CUST100521,911575.16,212733.74,679.985,47,38.65,2019-10-21,0,18.0,Graduate,1,4.7,5.1,2026-01-01,2019,10,21,0,0.23336939106589957,7.833333333333333,0.3865,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
CUST100522,869363.83,705924.88,679.985,40,36.53,2023-01-25,0,42.0,Post-Graduate,4,5.2,4.8,2026-01-01,2023,1,25,2,0.8120016679322857,6.666666666666667,0.3653,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
CUST100522,869363.83,705924.88,679.985,40,36.53,2023-01-25,0,42.0,Post-Graduate,4,5.2,4.8,2026-01-01,2023,1,25,2,0.8120016679322857,6.666666666666667,0.3653,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
CUST100523,706377.53,526176.34,593.39,43,36.07,2019-12-04,1,29.0,Post-Graduate,0,5.2,4.8,2026-01-01,2019,12,4,2,0.7448939379484508,7.166666666666667,0.3607,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
CUST100524,467124.13,443143.81,721.04,45,45.0,2024-01-02,0,42.0,Graduate,1,4.7,5.1,2026-01-01,2024,1,2,1,0.9486639236555816,7.5,0.45,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST100525,1287267.81,876103.66,731.94,31,19.56,2025-11-04,0,28.0,Graduate,1,4.9,4.4,2026-01-01,2025,11,4,1,0.6805916012146688,5.166666666666667,0.1956,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100526,489705.49,435789.36,680.4,34,42.64,2025-07-19,0,18.0,Graduate,1,5.2,4.8,2026-01-01,2025,7,19,5,0.8899009075842707,5.666666666666667,0.4264,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST100527,434756.28,115660.04,643.72,44,28.34,2020-12-17,0,36.0,Post-Graduate,2,6.0,6.2,2026-01-01,2020,12,17,3,0.2660342019671343,7.333333333333333,0.2834,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
CUST100528,1053331.23,255713.67,744.63,46,38.53,2020-09-22,0,37.0,Secondary,1,5.2,4.8,2026-01-01,2020,9,22,1,0.24276662717006883,7.666666666666667,0.38530000000000003,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST100529,704250.88,619148.48,714.32,34,55.42,2021-02-03,0,39.0,Secondary,1,4.7,5.1,2026-01-01,2021,2,3,2,0.8791589724389126,5.666666666666667,0.5542,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST100530,1371656.25,897945.24,630.05,57,19.45,2019-03-26,1,26.0,Secondary,1,4.9,4.4,2026-01-01,2019,3,26,1,0.6546430565238193,9.5,0.1945,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
CUST100531,627978.21,288070.66,683.19,31,30.58,2021-01-06,0,43.0,Graduate,3,4.9,4.4,2026-01-01,2021,1,6,2,0.4587271587018919,5.166666666666667,0.30579999999999996,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
CUST100532,454405.93,169470.11,592.14,50,33.06,2022-11-13,0,18.0,Graduate,0,5.2,4.8,2026-01-01,2022,11,13,6,0.37294872010143,8.333333333333334,0.3306,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
CUST100533,756030.16,324245.86,724.58,49,27.34,2019-08-15,0,35.0,Post-Graduate,1,4.7,5.1,2026-01-01,2019,8,15,3,0.4288795304145009,8.166666666666666,0.2734,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST100534,508153.17,503196.69,662.95,53,53.91,2022-07-31,1,23.0,Secondary,1,5.2,4.8,2026-01-01,2022,7,31,6,0.9902460905635992,8.833333333333334,0.5390999999999999,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST100535,461699.84,95521.37,651.68,39,24.77,2019-04-19,0,29.0,Graduate,2,4.7,5.1,2026-01-01,2019,4,19,4,0.20689062833550037,6.5,0.2477,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
CUST100536,1027116.73,976112.34,677.86,49,26.81,2019-05-15,0,37.0,Post-Graduate,1,6.0,6.2,2026-01-01,2019,5,15,2,0.9503421680221292,8.166666666666666,0.2681,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST100537,1779927.03,1300399.05,682.62,34,24.89,2021-07-26,0,27.0,Post-Graduate,3,5.2,4.8,2026-01-01,2021,7,26,0,0.7305912141802802,5.666666666666667,0.2489,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
CUST100538,567600.81,296043.21,738.17,45,59.12,2019-10-18,0,32.0,Graduate,1,4.7,5.1,2026-01-01,2019,10,18,4,0.521569393109217,7.5,0.5912,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
CUST100539,380263.61,153235.17,718.42,35,27.63,2023-12-31,0,47.0,Graduate,2,4.7,5.1,2026-01-01,2023,12,31,6,0.40297090221175785,5.833333333333333,0.2763,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST100540,597390.72,209207.34,669.83,40,43.65,2023-10-03,1,30.0,Secondary,3,4.9,4.4,2026-01-01,2023,10,3,1,0.35020185783937186,6.666666666666667,0.4365,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
CUST100541,862739.71,47205.74,729.64,42,90.35,2023-07-11,0,45.0,Post-Graduate,3,4.9,4.4,2026-01-01,2023,7,11,1,0.05471608580530042,7.0,0.9035,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
CUST100542,748885.5,91086.74,706.05,42,33.77,2024-02-11,0,24.0,Secondary,0,5.2,4.8,2026-01-01,2024,2,11,6,0.12162972844313318,7.0,0.33770000000000006,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST100543,1253631.47,763304.44,652.27,39,59.69,2025-09-07,1,42.0,Post-Graduate,0,4.9,4.4,2026-01-01,2025,9,7,6,0.6088746639393154,6.5,0.5969,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
CUST100544,937082.92,463755.66,671.89,41,78.07,2019-01-27,0,52.0,Graduate,2,4.7,5.1,2026-01-01,2019,1,27,6,0.4948928745814724,6.833333333333333,0.7807,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST100545,354283.4,60964.73,670.37,54,57.31,2024-08-22,0,18.0,Graduate,4,4.7,5.1,2026-01-01,2024,8,22,3,0.17207899099986057,9.0,0.5731,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
CUST100546,495539.6,117685.63,712.84,46,34.72,2020-07-07,0,27.0,Primary,0,4.9,4.4,2026-01-01,2020,7,7,1,0.2374898595389753,7.666666666666667,0.3472,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
CUST100547,304147.75,263562.03,656.14,37,47.63,2021-07-21,1,42.0,Graduate,0,4.9,4.4,2026-01-01,2021,7,21,2,0.8665591969692362,6.166666666666667,0.4763,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
CUST100548,1219926.64,368220.88,654.62,48,18.87,2025-10-28,0,34.0,Graduate,0,4.9,4.4,2026-01-01,2025,10,28,1,0.30183854334060617,8.0,0.1887,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100549,217333.79,188068.2,807.97,37,24.07,2025-03-21,0,40.0,Secondary,1,6.0,6.2,2026-01-01,2025,3,21,4,0.8653426602462507,6.166666666666667,0.2407,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST100550,320903.22,99783.12,741.08,44,26.18,2024-08-30,0,29.0,Graduate,0,4.7,5.1,2026-01-01,2024,8,30,4,0.3109445894622061,7.333333333333333,0.2618,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
CUST100551,490527.34,245118.69,630.56,32,102.6,2023-07-30,1,37.0,Post-Graduate,0,4.9,4.4,2026-01-01,2023,7,30,6,0.49970444053128615,5.333333333333333,1.026,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
CUST100552,886363.32,133398.94,717.11,48,23.7,2022-09-11,0,34.0,Graduate,0,4.7,5.1,2026-01-01,2022,9,11,6,0.1505014219225588,8.0,0.237,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST100553,487876.83,338357.21,687.69,39,23.53,2023-10-23,0,49.0,Graduate,3,6.0,6.2,2026-01-01,2023,10,23,0,0.6935299837870964,6.5,0.2353,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
CUST100554,531708.91,326550.18,705.45,40,21.21,2020-04-11,0,39.0,Primary,1,4.7,5.1,2026-01-01,2020,4,11,5,0.6141521683358663,6.666666666666667,0.2121,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
CUST100555,537501.76,136212.26,679.985,47,45.79,2022-06-02,0,40.0,Graduate,3,6.0,6.2,2026-01-01,2022,6,2,3,0.2534173283451202,7.833333333333333,0.4579,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
CUST100556,671944.56,310889.57,757.33,40,37.48,2023-02-07,0,31.0,Secondary,2,4.7,5.1,2026-01-01,2023,2,7,1,0.4626714590858507,6.666666666666667,0.37479999999999997,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
CUST100557,332184.66,51003.8,702.47,44,58.97,2020-09-09,0,31.0,Graduate,1,5.2,4.8,2026-01-01,2020,9,9,2,0.1535405036463755,7.333333333333333,0.5897,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
CUST100558,386072.43,245171.12,675.96,42,48.31,2020-04-02,0,31.0,Post-Graduate,1,4.9,4.4,2026-01-01,2020,4,2,3,0.6350391816374974,7.0,0.48310000000000003,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
CUST100559,1638408.13,1042311.95,747.74,47,18.04,2022-05-21,1,40.0,Graduate,2,5.2,4.8,2026-01-01,2022,5,21,5,0.6361735705010204,7.833333333333333,0.1804,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST100560,811019.31,118062.73,695.16,58,23.76,2021-08-18,0,31.0,Primary,1,6.0,6.2,2026-01-01,2021,8,18,2,0.1455732663134741,9.666666666666666,0.2376,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST100561,987723.26,498324.98,687.9,37,67.4,2023-02-13,0,39.0,Graduate,3,5.2,4.8,2026-01-01,2023,2,13,0,0.5045188264575241,6.166666666666667,0.674,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST100562,671079.8,575515.28,700.41,29,31.75,2019-06-29,0,59.0,Graduate,1,5.2,4.8,2026-01-01,2019,6,29,5,0.8575958924706123,4.833333333333333,0.3175,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
CUST100563,601735.65,510165.82,673.92,34,61.89,2024-08-31,1,46.0,Graduate,0,5.2,4.8,2026-01-01,2024,8,31,5,0.8478238242989259,5.666666666666667,0.6189,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
CUST100564,835804.21,744436.79,680.6,34,32.57,2022-09-30,0,32.0,Post-Graduate,1,5.2,4.8,2026-01-01,2022,9,30,4,0.8906832259196207,5.666666666666667,0.3257,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
CUST100565,969867.91,430405.5,641.86,39,22.0,2021-02-01,0,49.0,Post-Graduate,1,4.9,4.4,2026-01-01,2021,2,1,0,0.44377744181679335,6.5,0.22,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
CUST100566,1035162.8,768619.81,631.17,38,30.26,2021-07-10,0,36.0,Graduate,0,4.7,5.1,2026-01-01,2021,7,10,5,0.7425110427074852,6.333333333333333,0.30260000000000004,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
CUST100567,606293.75,254425.36,615.09,55,21.99,2021-01-14,0,18.0,Graduate,1,4.9,4.4,2026-01-01,2021,1,14,3,0.41964041357840154,9.166666666666666,0.21989999999999998,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
CUST100568,1099300.63,169167.37,589.52,39,26.68,2022-12-02,0,25.0,Secondary,2,6.0,6.2,2026-01-01,2022,12,2,4,0.15388635772909545,6.5,0.2668,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST100569,167427.95,155000.94,622.82,45,38.54,2023-02-19,0,18.0,Secondary,0,4.7,5.1,2026-01-01,2023,2,19,6,0.9257769685407962,7.5,0.38539999999999996,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
CUST100570,1061809.94,648178.12,668.67,49,44.74,2022-12-10,0,32.0,Graduate,0,6.0,6.2,2026-01-01,2022,12,10,5,0.6104464608798068,8.166666666666666,0.4474,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST100571,513974.72,118767.39,679.985,45,16.31,2022-07-19,0,36.0,Graduate,2,6.0,6.2,2026-01-01,2022,7,19,1,0.23107632608856718,7.5,0.1631,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
CUST100572,881242.38,142511.39,662.37,29,34.71,2020-09-28,0,54.0,Graduate,0,4.9,4.4,2026-01-01,2020,9,28,0,0.16171645081345273,4.833333333333333,0.3471,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
CUST100573,454792.88,345715.11,526.88,59,26.41,2021-10-20,1,40.0,Graduate,0,4.7,5.1,2026-01-01,2021,10,20,2,0.7601594598402683,9.833333333333334,0.2641,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
CUST100574,313340.47,45262.78,782.35,40,25.64,2019-06-01,1,34.0,Primary,2,4.7,5.1,2026-01-01,2019,6,1,5,0.1444523907173561,6.666666666666667,0.2564,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
CUST100575,783530.18,81260.14,750.62,42,37.3,2019-01-13,0,45.0,Graduate,3,4.9,4.4,2026-01-01,2019,1,13,6,0.10371028720297665,7.0,0.373,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
CUST100576,284613.06,20000.0,708.97,47,26.87,2020-12-15,0,18.0,Secondary,1,4.9,4.4,2026-01-01,2020,12,15,1,0.0702708442121384,7.833333333333333,0.2687,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
CUST100577,521729.77,92677.38,803.99,36,67.95,2019-09-06,0,39.0,Secondary,3,4.9,4.4,2026-01-01,2019,9,6,4,0.17763483191691362,6.0,0.6795,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100578,415771.58,329934.52,616.47,33,61.91,2022-02-18,1,44.0,Post-Graduate,1,4.7,5.1,2026-01-01,2022,2,18,4,0.7935475532021693,5.5,0.6191,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
CUST100579,590343.44,270050.9,802.7,40,61.72,2020-01-22,0,20.0,Primary,1,4.9,4.4,2026-01-01,2020,1,22,2,0.4574471090929715,6.666666666666667,0.6172,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100580,1007711.68,588101.5,617.26,49,27.6,2020-03-14,0,49.0,Graduate,0,4.7,5.1,2026-01-01,2020,3,14,5,0.5836009561782592,8.166666666666666,0.276,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
CUST100581,496487.08,463079.6,695.52,48,22.05,2025-06-05,0,40.0,Secondary,2,4.7,5.1,2026-01-01,2025,6,5,3,0.9327122872965797,8.0,0.2205,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
CUST100582,772776.61,378367.56,597.2,28,36.41,2020-12-21,1,31.0,Post-Graduate,0,5.2,4.8,2026-01-01,2020,12,21,0,0.48962087504175367,4.666666666666667,0.3641,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
CUST100583,976146.51,350670.33,680.96,39,32.56,2020-04-17,0,43.0,Graduate,5,6.0,6.2,2026-01-01,2020,4,17,4,0.3592394444969127,6.5,0.3256,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST100584,465439.48,359202.26,705.1,36,26.13,2021-10-03,0,61.0,Secondary,2,5.2,4.8,2026-01-01,2021,10,3,6,0.7717485847998972,6.0,0.2613,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
CUST100585,469166.6,228337.45,669.95,43,19.91,2020-09-24,0,38.0,Graduate,1,4.7,5.1,2026-01-01,2020,9,24,3,0.486687351571915,7.166666666666667,0.1991,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
CUST100586,1380365.03,441186.06,726.4,44,34.31,2025-10-04,0,39.0,Graduate,3,4.9,4.4,2026-01-01,2025,10,4,5,0.31961550054625765,7.333333333333333,0.3431,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
CUST100587,622229.26,439274.65,686.44,36,28.83,2019-01-24,0,31.0,Post-Graduate,1,5.2,4.8,2026-01-01,2019,1,24,3,0.7059691310562927,6.0,0.2883,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
CUST100588,860057.03,594293.19,646.04,44,48.7,2020-06-21,0,27.0,Secondary,1,5.2,4.8,2026-01-01,2020,6,21,6,0.690992770560808,7.333333333333333,0.48700000000000004,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
CUST100589,856480.0,586708.15,643.16,40,48.16,2024-06-03,0,45.0,Post-Graduate,2,5.2,4.8,2026-01-01,2024,6,3,0,0.6850225924715113,6.666666666666667,0.4816,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST100590,336325.41,306261.93,732.71,55,59.37,2023-12-16,0,27.0,Post-Graduate,2,4.9,4.4,2026-01-01,2023,12,16,5,0.9106119278944759,9.166666666666666,0.5937,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
CUST100591,427729.35,277063.34,637.51,47,19.12,2020-06-23,0,37.0,Post-Graduate,1,6.0,6.2,2026-01-01,2020,6,23,1,0.6477538658499821,7.833333333333333,0.1912,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
CUST100592,799041.92,546991.36,739.5,39,42.43,2023-09-23,0,31.0,Graduate,2,4.7,5.1,2026-01-01,2023,9,23,5,0.6845590278918031,6.5,0.4243,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
CUST100593,10761340.98,8014755.15,679.985,41,24.68,2020-02-25,0,41.0,Graduate,1,4.9,4.4,2026-01-01,2020,2,25,1,0.7447729018990717,6.833333333333333,0.2468,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
CUST100594,578685.22,106979.61,571.53,41,19.48,2020-04-28,1,40.0,Graduate,4,4.9,4.4,2026-01-01,2020,4,28,1,0.18486667069188323,6.833333333333333,0.1948,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
CUST100595,403859.17,195052.79,753.64,46,28.49,2021-10-25,0,47.0,Graduate,0,4.7,5.1,2026-01-01,2021,10,25,0,0.4829722945253416,7.666666666666667,0.2849,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST100596,1197211.93,798044.28,813.93,39,58.46,2025-01-13,0,30.0,Graduate,2,6.0,6.2,2026-01-01,2025,1,13,0,0.6665856395199804,6.5,0.5846,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
CUST100597,786298.01,275772.07,696.38,35,29.27,2019-02-21,0,33.0,Graduate,1,4.9,4.4,2026-01-01,2019,2,21,3,0.3507220754634747,5.833333333333333,0.2927,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
CUST100598,1251574.74,306442.0,718.94,34,74.2,2019-08-31,0,25.0,Graduate,0,6.0,6.2,2026-01-01,2019,8,31,5,0.24484514604377522,5.666666666666667,0.742,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST100599,636162.36,232407.06,679.985,45,45.55,2023-08-14,0,31.0,Graduate,0,5.2,4.8,2026-01-01,2023,8,14,0,0.36532664397183134,7.5,0.45549999999999996,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
CUST100600,610533.59,251326.49,662.09,50,28.97,2025-10-03,0,40.0,Post-Graduate,1,4.9,4.4,2026-01-01,2025,10,3,4,0.41165055308422915,8.333333333333334,0.2897,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
CUST100601,549638.69,231677.59,691.85,36,61.08,2024-01-15,0,44.0,Secondary,1,6.0,6.2,2026-01-01,2024,1,15,0,0.4215088824987921,6.0,0.6108,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
CUST100602,492889.1,229378.65,594.58,41,43.34,2020-02-29,1,26.0,Post-Graduate,0,4.7,5.1,2026-01-01,2020,2,29,5,0.4653757812862975,6.833333333333333,0.4334,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
CUST100603,2845611.75,2323063.55,689.01,33,22.37,2024-10-28,0,46.0,Graduate,1,4.7,5.1,2026-01-01,2024,10,28,0,0.8163670079026064,5.5,0.2237,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
CUST100604,671944.56,597874.97,712.38,44,85.42,2020-11-25,0,51.0,Post-Graduate,2,5.2,4.8,2026-01-01,2020,11,25,2,0.889768301718225,7.333333333333333,0.8542000000000001,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
CUST100605,361610.86,338106.27,713.55,39,39.64,2019-12-20,0,41.0,Graduate,1,5.2,4.8,2026-01-01,2019,12,20,4,0.9350003205102857,6.5,0.39640000000000003,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST100606,2775516.79,1221401.99,749.25,43,35.32,2023-08-17,0,57.0,Graduate,3,4.9,4.4,2026-01-01,2023,8,17,3,0.4400629080683745,7.166666666666667,0.3532,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
CUST100607,520210.43,142464.55,629.64,39,23.21,2019-10-20,0,27.0,Post-Graduate,3,5.2,4.8,2026-01-01,2019,10,20,6,0.27385946490922913,6.5,0.2321,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
CUST100608,775575.99,326966.4,645.38,42,61.65,2020-12-17,1,36.0,Secondary,0,4.7,5.1,2026-01-01,2020,12,17,3,0.4215788062237461,7.0,0.6164999999999999,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
CUST100609,1089801.58,649470.54,803.21,41,44.86,2020-06-12,0,18.0,Post-Graduate,1,6.0,6.2,2026-01-01,2020,6,12,4,0.5959530174290993,6.833333333333333,0.4486,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
CUST100610,278968.17,87285.06,670.23,52,47.34,2020-04-24,0,52.0,Graduate,1,5.2,4.8,2026-01-01,2020,4,24,4,0.31288537326677807,8.666666666666666,0.47340000000000004,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
CUST100611,412378.91,250562.9,693.0,43,27.43,2020-04-21,0,43.0,Graduate,1,4.9,4.4,2026-01-01,2020,4,21,1,0.6076035750712858,7.166666666666667,0.2743,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
CUST100612,1609152.65,921173.08,675.64,44,52.23,2019-01-25,0,35.0,Secondary,1,5.2,4.8,2026-01-01,2019,1,25,4,0.5724584799335228,7.333333333333333,0.5223,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
